MODELO,QUERY_KEY,DOC_KEY,RANK
text-embedding-3-small,14,NORMA-6708,26
text-embedding-3-small,14,NORMA-28184,27
text-embedding-3-small,14,NORMA-20198,28
text-embedding-3-small,14,NORMA-21297,29
text-embedding-3-small,14,NORMA-6968,30
text-embedding-3-small,14,NORMA-20704,31
text-embedding-3-small,14,NORMA-20205,32
text-embedding-3-small,14,NORMA-28623,33
text-embedding-3-small,14,NORMA-2181,34
text-embedding-3-small,14,NORMA-21433,35
text-embedding-3-small,14,NORMA-21013,36
text-embedding-3-small,14,NORMA-19105,37
text-embedding-3-small,14,NORMA-20729,38
text-embedding-3-small,14,NORMA-19842,39
text-embedding-3-small,14,NORMA-20108,40
text-embedding-3-small,14,NORMA-3589,41
text-embedding-3-small,14,NORMA-21694,42
text-embedding-3-small,14,NORMA-18455,43
text-embedding-3-small,14,NORMA-19616,44
text-embedding-3-small,14,NORMA-20730,45
text-embedding-3-small,14,NORMA-21463,46
text-embedding-3-small,14,NORMA-20524,47
text-embedding-3-small,14,NORMA-20645,48
text-embedding-3-small,14,NORMA-19864,49
text-embedding-3-small,14,NORMA-18745,50
text-embedding-3-small,15,NORMA-21717,1
text-embedding-3-small,15,NORMA-19733,2
text-embedding-3-small,15,NORMA-21459,3
text-embedding-3-small,15,NORMA-19727,4
text-embedding-3-small,15,NORMA-18699,5
text-embedding-3-small,15,NORMA-3571,6
text-embedding-3-small,15,NORMA-18562,7
text-embedding-3-small,15,NORMA-18729,8
text-embedding-3-small,15,NORMA-6448,9
text-embedding-3-small,15,NORMA-18627,10
text-embedding-3-small,15,NORMA-21277,11
text-embedding-3-small,15,NORMA-4318,12
text-embedding-3-small,15,NORMA-20591,13
text-embedding-3-small,15,NORMA-21449,14
text-embedding-3-small,15,NORMA-21535,15
text-embedding-3-small,15,NORMA-18886,16
text-embedding-3-small,15,NORMA-4182,17
text-embedding-3-small,15,NORMA-19769,18
text-embedding-3-small,15,NORMA-18327,19
text-embedding-3-small,15,NORMA-20815,20
text-embedding-3-small,15,NORMA-19535,21
text-embedding-3-small,15,NORMA-3975,22
text-embedding-3-small,15,NORMA-18730,23
text-embedding-3-small,15,NORMA-19403,24
text-embedding-3-small,15,NORMA-19027,25
text-embedding-3-small,15,NORMA-13903,26
text-embedding-3-small,15,NORMA-18722,27
text-embedding-3-small,15,NORMA-6851,28
text-embedding-3-small,15,NORMA-18381,29
text-embedding-3-small,15,NORMA-19939,30
text-embedding-3-small,15,NORMA-18691,31
text-embedding-3-small,15,NORMA-20300,32
text-embedding-3-small,15,NORMA-14587,33
text-embedding-3-small,15,NORMA-15134,34
text-embedding-3-small,15,NORMA-15465,35
text-embedding-3-small,15,NORMA-15427,36
text-embedding-3-small,15,NORMA-21617,37
text-embedding-3-small,15,NORMA-21278,38
text-embedding-3-small,15,NORMA-20397,39
text-embedding-3-small,15,NORMA-18269,40
text-embedding-3-small,15,NORMA-14974,41
text-embedding-3-small,15,NORMA-21716,42
text-embedding-3-small,15,NORMA-21470,43
text-embedding-3-small,15,NORMA-18839,44
text-embedding-3-small,15,NORMA-11505,45
text-embedding-3-small,15,NORMA-20936,46
text-embedding-3-small,15,NORMA-10931,47
text-embedding-3-small,15,NORMA-18227,48
text-embedding-3-small,15,NORMA-18686,49
text-embedding-3-small,15,NORMA-21279,50
text-embedding-3-small,16,NORMA-6968,1
text-embedding-3-small,16,NORMA-18910,2
text-embedding-3-small,16,NORMA-10298,3
text-embedding-3-small,16,NORMA-6176,4
text-embedding-3-small,16,NORMA-21344,5
text-embedding-3-small,16,NORMA-21638,6
text-embedding-3-small,16,NORMA-23101,7
text-embedding-3-small,16,NORMA-1445,8
text-embedding-3-small,16,NORMA-16424,9
text-embedding-3-small,16,NORMA-21700,10
text-embedding-3-small,16,NORMA-20936,11
text-embedding-3-small,16,NORMA-21703,12
text-embedding-3-small,16,NORMA-1114,13
text-embedding-3-small,16,NORMA-1248,14
text-embedding-3-small,16,NORMA-22862,15
text-embedding-3-small,16,NORMA-21269,16
text-embedding-3-small,16,NORMA-21402,17
text-embedding-3-small,16,NORMA-13402,18
text-embedding-3-small,16,NORMA-21409,19
text-embedding-3-small,16,NORMA-19000,20
text-embedding-3-small,16,NORMA-21141,21
text-embedding-3-small,16,NORMA-1164,22
text-embedding-3-small,16,NORMA-1374,23
text-embedding-3-small,16,NORMA-1192,24
text-embedding-3-small,16,NORMA-27161,25
text-embedding-3-small,16,NORMA-19961,26
text-embedding-3-small,16,NORMA-1470,27
text-embedding-3-small,16,NORMA-13990,28
text-embedding-3-small,16,NORMA-10018,29
text-embedding-3-small,16,NORMA-18673,30
text-embedding-3-small,16,NORMA-20790,31
text-embedding-3-small,16,NORMA-18994,32
text-embedding-3-small,16,NORMA-21748,33
text-embedding-3-small,16,NORMA-21706,34
text-embedding-3-small,16,NORMA-9705,35
text-embedding-3-small,16,NORMA-18211,36
text-embedding-3-small,16,NORMA-1296,37
text-embedding-3-small,16,NORMA-4322,38
text-embedding-3-small,16,NORMA-21649,39
text-embedding-3-small,16,NORMA-9855,40
text-embedding-3-small,16,NORMA-18996,41
text-embedding-3-small,16,NORMA-19303,42
text-embedding-3-small,16,NORMA-8158,43
text-embedding-3-small,16,NORMA-19622,44
text-embedding-3-small,16,NORMA-9446,45
text-embedding-3-small,16,NORMA-9936,46
text-embedding-3-small,16,NORMA-3589,47
text-embedding-3-small,16,NORMA-21075,48
text-embedding-3-small,16,NORMA-22461,49
text-embedding-3-small,16,NORMA-15167,50
text-embedding-3-small,17,NORMA-21122,1
text-embedding-3-small,17,NORMA-20585,2
text-embedding-3-small,17,NORMA-19281,3
text-embedding-3-small,17,NORMA-20921,4
text-embedding-3-small,17,NORMA-18781,5
text-embedding-3-small,17,NORMA-20762,6
text-embedding-3-small,17,NORMA-21185,7
text-embedding-3-small,17,NORMA-20586,8
text-embedding-3-small,17,NORMA-10531,9
text-embedding-3-small,17,NORMA-20575,10
text-embedding-3-small,17,NORMA-13802,11
text-embedding-3-small,17,NORMA-21278,12
text-embedding-3-small,17,NORMA-10326,13
text-embedding-3-small,17,NORMA-15253,14
text-embedding-3-small,17,NORMA-20935,15
text-embedding-3-small,17,NORMA-21312,16
text-embedding-3-small,17,NORMA-18629,17
text-embedding-3-small,17,NORMA-14725,18
text-embedding-3-small,17,NORMA-20943,19
text-embedding-3-small,17,NORMA-21191,20
text-embedding-3-small,17,NORMA-21108,21
text-embedding-3-small,17,NORMA-20234,22
text-embedding-3-small,17,NORMA-21564,23
text-embedding-3-small,17,NORMA-20932,24
text-embedding-3-small,17,NORMA-8161,25
text-embedding-3-small,17,NORMA-21091,26
text-embedding-3-small,17,NORMA-18270,27
text-embedding-3-small,17,NORMA-13337,28
text-embedding-3-small,17,NORMA-13229,29
text-embedding-3-small,17,NORMA-14345,30
text-embedding-3-small,17,NORMA-18994,31
text-embedding-3-small,17,NORMA-18677,32
text-embedding-3-small,17,NORMA-12965,33
text-embedding-3-small,17,NORMA-7250,34
text-embedding-3-small,17,NORMA-13514,35
text-embedding-3-small,17,NORMA-3721,36
text-embedding-3-small,17,NORMA-20883,37
text-embedding-3-small,17,NORMA-13519,38
text-embedding-3-small,17,NORMA-12490,39
text-embedding-3-small,17,NORMA-20964,40
text-embedding-3-small,17,NORMA-21669,41
text-embedding-3-small,17,NORMA-11226,42
text-embedding-3-small,17,NORMA-8938,43
text-embedding-3-small,17,NORMA-15027,44
text-embedding-3-small,17,NORMA-12437,45
text-embedding-3-small,17,NORMA-19303,46
text-embedding-3-small,17,NORMA-6203,47
text-embedding-3-small,17,NORMA-3966,48
text-embedding-3-small,17,NORMA-20737,49
text-embedding-3-small,17,NORMA-14390,50
text-embedding-3-small,18,NORMA-21116,1
text-embedding-3-small,18,NORMA-18419,2
text-embedding-3-small,18,NORMA-20718,3
text-embedding-3-small,18,NORMA-21054,4
text-embedding-3-small,18,NORMA-19263,5
text-embedding-3-small,18,NORMA-20981,6
text-embedding-3-small,18,NORMA-21602,7
text-embedding-3-small,18,NORMA-21577,8
text-embedding-3-small,18,NORMA-25122,9
text-embedding-3-small,18,NORMA-21287,10
text-embedding-3-small,18,NORMA-18849,11
text-embedding-3-small,18,NORMA-21557,12
text-embedding-3-small,18,NORMA-19360,13
text-embedding-3-small,18,NORMA-19487,14
text-embedding-3-small,18,NORMA-18792,15
text-embedding-3-small,18,NORMA-18488,16
text-embedding-3-small,18,NORMA-18310,17
text-embedding-3-small,18,NORMA-19157,18
text-embedding-3-small,18,NORMA-18739,19
text-embedding-3-small,18,NORMA-20530,20
text-embedding-3-small,18,NORMA-18613,21
text-embedding-3-small,18,NORMA-21354,22
text-embedding-3-small,18,NORMA-20806,23
text-embedding-3-small,18,NORMA-19053,24
text-embedding-3-small,18,NORMA-18512,25
text-embedding-3-small,18,NORMA-19708,26
text-embedding-3-small,18,NORMA-18956,27
text-embedding-3-small,18,NORMA-21687,28
text-embedding-3-small,18,NORMA-12820,29
text-embedding-3-small,18,NORMA-11584,30
text-embedding-3-small,18,NORMA-19875,31
text-embedding-3-small,18,NORMA-21623,32
text-embedding-3-small,18,NORMA-22861,33
text-embedding-3-small,18,NORMA-14987,34
text-embedding-3-small,18,NORMA-21716,35
text-embedding-3-small,18,NORMA-18917,36
text-embedding-3-small,18,NORMA-20340,37
text-embedding-3-small,18,NORMA-20408,38
text-embedding-3-small,18,NORMA-18629,39
text-embedding-3-small,18,NORMA-3942,40
text-embedding-3-small,18,NORMA-22461,41
text-embedding-3-small,18,NORMA-21767,42
text-embedding-3-small,18,NORMA-10749,43
text-embedding-3-small,18,NORMA-29101,44
text-embedding-3-small,18,NORMA-15071,45
text-embedding-3-small,18,NORMA-5681,46
text-embedding-3-small,18,NORMA-20042,47
text-embedding-3-small,18,NORMA-20321,48
text-embedding-3-small,18,NORMA-15253,49
text-embedding-3-small,18,NORMA-21636,50
text-embedding-3-small,19,NORMA-24941,1
text-embedding-3-small,19,NORMA-21635,2
text-embedding-3-small,19,NORMA-21701,3
text-embedding-3-small,19,NORMA-21295,4
text-embedding-3-small,19,NORMA-21738,5
text-embedding-3-small,19,NORMA-14910,6
text-embedding-3-small,19,NORMA-21578,7
text-embedding-3-small,19,NORMA-21332,8
text-embedding-3-small,19,NORMA-21743,9
text-embedding-3-small,19,NORMA-11538,10
text-embedding-3-small,19,NORMA-12697,11
text-embedding-3-small,19,NORMA-21761,12
text-embedding-3-small,19,NORMA-21660,13
text-embedding-3-small,19,NORMA-19374,14
text-embedding-3-small,19,NORMA-21423,15
text-embedding-3-small,19,NORMA-21050,16
text-embedding-3-small,19,NORMA-25701,17
text-embedding-3-small,19,NORMA-9934,18
text-embedding-3-small,19,NORMA-20273,19
text-embedding-3-small,19,NORMA-18971,20
text-embedding-3-small,19,NORMA-28982,21
text-embedding-3-small,19,NORMA-2068,22
text-embedding-3-small,19,NORMA-19712,23
text-embedding-3-small,19,NORMA-21724,24
text-embedding-3-small,19,NORMA-1924,25
text-embedding-3-small,19,NORMA-501,26
text-embedding-3-small,19,NORMA-23341,27
text-embedding-3-small,19,NORMA-6184,28
text-embedding-3-small,19,NORMA-14646,29
text-embedding-3-small,19,NORMA-6685,30
text-embedding-3-small,19,NORMA-21575,31
text-embedding-3-small,19,NORMA-21536,32
text-embedding-3-small,19,NORMA-19252,33
text-embedding-3-small,19,NORMA-19267,34
text-embedding-3-small,19,NORMA-19194,35
text-embedding-3-small,19,NORMA-19321,36
text-embedding-3-small,19,NORMA-18650,37
text-embedding-3-small,19,NORMA-18767,38
text-embedding-3-small,19,NORMA-21709,39
text-embedding-3-small,19,NORMA-19317,40
text-embedding-3-small,19,NORMA-20645,41
text-embedding-3-small,19,NORMA-21390,42
text-embedding-3-small,19,NORMA-18368,43
text-embedding-3-small,19,NORMA-21187,44
text-embedding-3-small,19,NORMA-20964,45
text-embedding-3-small,19,NORMA-18021,46
text-embedding-3-small,19,NORMA-20694,47
text-embedding-3-small,19,NORMA-18401,48
text-embedding-3-small,19,NORMA-18463,49
text-embedding-3-small,19,NORMA-21711,50
text-embedding-3-small,20,NORMA-27081,1
text-embedding-3-small,20,NORMA-27942,2
text-embedding-3-small,20,NORMA-29023,3
text-embedding-3-small,20,NORMA-24221,4
text-embedding-3-small,20,NORMA-22921,5
text-embedding-3-small,20,NORMA-23081,6
text-embedding-3-small,20,NORMA-25841,7
text-embedding-3-small,20,NORMA-29185,8
text-embedding-3-small,20,NORMA-26041,9
text-embedding-3-small,20,NORMA-27202,10
text-embedding-3-small,20,NORMA-24842,11
text-embedding-3-small,20,NORMA-29008,12
text-embedding-3-small,20,NORMA-27623,13
text-embedding-3-small,20,NORMA-29861,14
text-embedding-3-small,20,NORMA-26563,15
text-embedding-3-small,20,NORMA-27901,16
text-embedding-3-small,20,NORMA-23181,17
text-embedding-3-small,20,NORMA-29621,18
text-embedding-3-small,20,NORMA-27181,19
text-embedding-3-small,20,NORMA-28461,20
text-embedding-3-small,20,NORMA-27201,21
text-embedding-3-small,20,NORMA-27021,22
text-embedding-3-small,20,NORMA-24341,23
text-embedding-3-small,20,NORMA-25141,24
text-embedding-3-small,20,NORMA-25262,25
text-embedding-3-small,20,NORMA-27421,26
text-embedding-3-small,20,NORMA-28583,27
text-embedding-3-small,20,NORMA-25203,28
text-embedding-3-small,20,NORMA-27584,29
text-embedding-3-small,20,NORMA-26565,30
text-embedding-3-small,20,NORMA-25204,31
text-embedding-3-small,20,NORMA-25524,32
text-embedding-3-small,20,NORMA-28043,33
text-embedding-3-small,20,NORMA-23841,34
text-embedding-3-small,20,NORMA-24823,35
text-embedding-3-small,20,NORMA-26564,36
text-embedding-3-small,20,NORMA-25205,37
text-embedding-3-small,20,NORMA-26421,38
text-embedding-3-small,20,NORMA-27605,39
text-embedding-3-small,20,NORMA-9407,40
text-embedding-3-small,20,NORMA-28581,41
text-embedding-3-small,20,NORMA-29655,42
text-embedding-3-small,20,NORMA-24881,43
text-embedding-3-small,20,NORMA-9610,44
text-embedding-3-small,20,NORMA-24841,45
text-embedding-3-small,20,NORMA-28601,46
text-embedding-3-small,20,NORMA-27688,47
text-embedding-3-small,20,NORMA-26886,48
text-embedding-3-small,20,NORMA-20073,49
text-embedding-3-small,20,NORMA-10170,50
text-embedding-3-small,21,NORMA-19643,1
text-embedding-3-small,21,NORMA-21659,2
text-embedding-3-small,21,NORMA-21676,3
text-embedding-3-small,21,NORMA-21209,4
text-embedding-3-small,21,NORMA-19017,5
text-embedding-3-small,21,NORMA-2249,6
text-embedding-3-small,21,NORMA-20985,7
text-embedding-3-small,21,NORMA-15060,8
text-embedding-3-small,21,NORMA-31903,9
text-embedding-3-small,21,NORMA-21628,10
text-embedding-3-small,21,NORMA-18227,11
text-embedding-3-small,21,NORMA-19472,12
text-embedding-3-small,21,NORMA-21611,13
text-embedding-3-small,21,NORMA-22461,14
text-embedding-3-small,21,NORMA-2043,15
text-embedding-3-small,21,NORMA-21220,16
text-embedding-3-small,21,NORMA-2047,17
text-embedding-3-small,21,NORMA-5372,18
text-embedding-3-small,21,NORMA-24582,19
text-embedding-3-small,21,NORMA-26701,20
text-embedding-3-small,21,NORMA-21451,21
text-embedding-3-small,21,NORMA-20445,22
text-embedding-3-small,21,NORMA-1398,23
text-embedding-3-small,21,NORMA-19381,24
text-embedding-3-small,21,NORMA-9493,25
text-embedding-3-small,21,NORMA-15071,26
text-embedding-3-small,21,NORMA-2496,27
text-embedding-3-small,21,NORMA-19256,28
text-embedding-3-small,21,NORMA-10422,29
text-embedding-3-small,21,NORMA-19062,30
text-embedding-3-small,21,NORMA-21254,31
text-embedding-3-small,21,NORMA-7028,32
text-embedding-3-small,21,NORMA-20705,33
text-embedding-3-small,21,NORMA-18769,34
text-embedding-3-small,21,NORMA-2473,35
text-embedding-3-small,21,NORMA-20893,36
text-embedding-3-small,21,NORMA-3503,37
text-embedding-3-small,21,NORMA-21734,38
text-embedding-3-small,21,NORMA-5607,39
text-embedding-3-small,21,NORMA-6720,40
text-embedding-3-small,21,NORMA-18966,41
text-embedding-3-small,21,NORMA-18691,42
text-embedding-3-small,21,NORMA-21341,43
text-embedding-3-small,21,NORMA-7554,44
text-embedding-3-small,21,NORMA-21429,45
text-embedding-3-small,21,NORMA-20376,46
text-embedding-3-small,21,NORMA-20709,47
text-embedding-3-small,21,NORMA-689,48
text-embedding-3-small,21,NORMA-19696,49
text-embedding-3-small,21,NORMA-20613,50
text-embedding-3-small,23,NORMA-20423,1
text-embedding-3-small,23,NORMA-21268,2
text-embedding-3-small,23,NORMA-20590,3
text-embedding-3-small,23,NORMA-215,4
text-embedding-3-small,23,NORMA-4449,5
text-embedding-3-small,23,NORMA-8501,6
text-embedding-3-small,23,NORMA-4433,7
text-embedding-3-small,23,NORMA-20796,8
text-embedding-3-small,23,NORMA-2383,9
text-embedding-3-small,23,NORMA-4567,10
text-embedding-3-small,23,NORMA-778,11
text-embedding-3-small,23,NORMA-21540,12
text-embedding-3-small,23,NORMA-4829,13
text-embedding-3-small,23,NORMA-3514,14
text-embedding-3-small,23,NORMA-684,15
text-embedding-3-small,23,NORMA-4377,16
text-embedding-3-small,23,NORMA-20282,17
text-embedding-3-small,23,NORMA-4342,18
text-embedding-3-small,23,NORMA-3592,19
text-embedding-3-small,23,NORMA-3851,20
text-embedding-3-small,23,NORMA-19960,21
text-embedding-3-small,23,NORMA-4329,22
text-embedding-3-small,23,NORMA-4982,23
text-embedding-3-small,23,NORMA-20443,24
text-embedding-3-small,23,NORMA-5838,25
text-embedding-3-small,23,NORMA-281,26
text-embedding-3-small,23,NORMA-5964,27
text-embedding-3-small,23,NORMA-1090,28
text-embedding-3-small,23,NORMA-4144,29
text-embedding-3-small,23,NORMA-3698,30
text-embedding-3-small,23,NORMA-4145,31
text-embedding-3-small,23,NORMA-20036,32
text-embedding-3-small,23,NORMA-1412,33
text-embedding-3-small,23,NORMA-4663,34
text-embedding-3-small,23,NORMA-3875,35
text-embedding-3-small,23,NORMA-4686,36
text-embedding-3-small,23,NORMA-3505,37
text-embedding-3-small,23,NORMA-280,38
text-embedding-3-small,23,NORMA-1298,39
text-embedding-3-small,23,NORMA-5415,40
text-embedding-3-small,23,NORMA-12920,41
text-embedding-3-small,23,NORMA-8165,42
text-embedding-3-small,23,NORMA-20603,43
text-embedding-3-small,23,NORMA-3943,44
text-embedding-3-small,23,NORMA-5500,45
text-embedding-3-small,23,NORMA-25902,46
text-embedding-3-small,23,NORMA-1650,47
text-embedding-3-small,23,NORMA-2461,48
text-embedding-3-small,23,NORMA-13831,49
text-embedding-3-small,23,NORMA-2120,50
text-embedding-3-small,24,NORMA-464,1
text-embedding-3-small,24,NORMA-1295,2
text-embedding-3-small,24,NORMA-1433,3
text-embedding-3-small,24,NORMA-76,4
text-embedding-3-small,24,NORMA-1674,5
text-embedding-3-small,24,NORMA-385,6
text-embedding-3-small,24,NORMA-838,7
text-embedding-3-small,24,NORMA-483,8
text-embedding-3-small,24,NORMA-833,9
text-embedding-3-small,24,NORMA-1306,10
text-embedding-3-small,24,NORMA-2395,11
text-embedding-3-small,24,NORMA-1361,12
text-embedding-3-small,24,NORMA-20941,13
text-embedding-3-small,24,NORMA-21135,14
text-embedding-3-small,24,NORMA-1332,15
text-embedding-3-small,24,NORMA-1442,16
text-embedding-3-small,24,NORMA-358,17
text-embedding-3-small,24,NORMA-850,18
text-embedding-3-small,24,NORMA-21308,19
text-embedding-3-small,24,NORMA-18981,20
text-embedding-3-small,24,NORMA-1260,21
text-embedding-3-small,24,NORMA-2623,22
text-embedding-3-small,24,NORMA-2180,23
text-embedding-3-small,24,NORMA-20271,24
text-embedding-3-small,24,NORMA-18406,25
text-embedding-3-small,24,NORMA-21299,26
text-embedding-3-small,24,NORMA-357,27
text-embedding-3-small,24,NORMA-1996,28
text-embedding-3-small,24,NORMA-1408,29
text-embedding-3-small,24,NORMA-1346,30
text-embedding-3-small,24,NORMA-20595,31
text-embedding-3-small,24,NORMA-976,32
text-embedding-3-small,24,NORMA-18434,33
text-embedding-3-small,24,NORMA-20853,34
text-embedding-3-small,24,NORMA-1129,35
text-embedding-3-small,24,NORMA-1274,36
text-embedding-3-small,24,NORMA-1175,37
text-embedding-3-small,24,NORMA-751,38
text-embedding-3-small,24,NORMA-1475,39
text-embedding-3-small,24,NORMA-875,40
text-embedding-3-small,24,NORMA-21126,41
text-embedding-3-small,24,NORMA-1098,42
text-embedding-3-small,24,NORMA-2455,43
text-embedding-3-small,24,NORMA-1388,44
text-embedding-3-small,24,NORMA-798,45
text-embedding-3-small,24,NORMA-1171,46
text-embedding-3-small,24,NORMA-736,47
text-embedding-3-small,24,NORMA-1390,48
text-embedding-3-small,24,NORMA-4848,49
text-embedding-3-small,24,NORMA-1151,50
text-embedding-3-small,25,NORMA-19096,1
text-embedding-3-small,25,NORMA-20611,2
text-embedding-3-small,25,NORMA-20029,3
text-embedding-3-small,25,NORMA-21550,4
text-embedding-3-small,25,NORMA-21626,5
text-embedding-3-small,25,NORMA-20185,6
text-embedding-3-small,25,NORMA-1674,7
text-embedding-3-small,25,NORMA-358,8
text-embedding-3-small,25,NORMA-21308,9
text-embedding-3-small,25,NORMA-20677,10
text-embedding-3-small,25,NORMA-19853,11
